id_cliente,idade,genero,estado_civil,tempo_como_cliente,tipo_contrato,forma_pagamento,suporte_contatado,chamados_abertos,tempo_medio_atendimento,reclamacoes,atrasos_pagamento,renda_faixa,servicos_assinados,produtos_assinados,valor_mensal,total_gasto
4ec99e62-e7d4-4445-a7f8-d050a29d3cc7,33,Masculino,Casado,91,Mensal,Boleto,1,0,22.53,0,3,5000-10000,0,[],0.0,0.0
ad08f1b1-e2a2-48ce-a23b-3dddab6dba2d,51,Masculino,Solteiro,5,Mensal,Boleto,3,0,6.78,0,4,5000-10000,0,[],0.0,0.0
5bd6760e-bf19-4a24-b7fb-2902564db33e,30,Masculino,Solteiro,101,Mensal,Boleto,3,0,23.03,0,0,10000-50000,3,['Produto C' 'Produto A' 'Produto E'],446.22,46195.01
875eb3b9-6a83-4da0-b239-751d47244351,35,Feminino,Casado,71,Mensal,Cartão,0,0,22.54,0,1,5000-10000,5,['Produto D' 'Produto A' 'Produto E' 'Produto B' 'Produto F'],824.54,60006.01
f4568466-54d1-4e2d-a763-226de15b04dd,44,Masculino,Solteiro,48,Mensal,Débito,3,1,29.62,0,4,1000-5000,5,['Produto C' 'Produto A' 'Produto D' 'Produto F' 'Produto E'],1018.2,50095.53
0d8bb0da-6dc2-44e4-819d-53a4019ea6ec,47,Feminino,Divorciado,18,Mensal,Cartão,1,2,13.55,0,3,1000-5000,5,['Produto D' 'Produto E' 'Produto B' 'Produto A' 'Produto F'],875.88,16160.02
af505faa-fbce-479a-9527-b6057a302e23,37,Feminino,Casado,95,Mensal,Boleto,3,0,8.61,0,0,10000-50000,2,['Produto D' 'Produto B'],285.39,27789.9
dc5a9147-5796-4ef1-83de-dad3586ee41d,34,Masculino,Casado,6,Mensal,Débito,1,0,7.3,0,4,0-1000,2,['Produto B' 'Produto C'],211.02,1297.78
978a1b84-6ee8-4e20-a691-39a9feb8947b,54,Feminino,Casado,66,Anual,Boleto,3,2,6.79,0,4,1000-5000,4,['Produto E' 'Produto A' 'Produto C' 'Produto D'],696.0,47084.49
42bbc7b5-1993-4272-9799-1a88b4cefbf7,57,Masculino,Casado,77,Mensal,Boleto,2,6,25.26,0,1,1000-5000,2,['Produto D' 'Produto E'],444.91,35114.59
5c95f092-1f30-4909-88b0-c76bc6cabb5f,49,Feminino,Solteiro,42,Anual,Boleto,1,2,22.96,1,0,0-1000,3,['Produto B' 'Produto D' 'Produto A'],298.26,12840.12
5a61923c-285f-4f40-ae23-464cc24055f9,40,Masculino,Divorciado,117,Mensal,Boleto,4,1,29.4,1,0,5000-10000,2,['Produto D' 'Produto C'],334.38,40100.59
82aabfe1-8d88-407c-b4b4-97e1a2767a44,31,Feminino,Divorciado,52,Anual,Débito,1,0,12.73,0,0,10000-50000,2,['Produto B' 'Produto F'],451.68,24074.59
7d9e98ce-1db3-4bc1-9607-676683449f2f,31,Feminino,Solteiro,11,Anual,Boleto,0,1,25.08,0,2,1000-5000,4,['Produto C' 'Produto B' 'Produto E' 'Produto F'],629.23,7094.58
52825db0-9b01-4302-8ff2-fa882b34168a,45,Masculino,Solteiro,26,Mensal,Cartão,2,1,7.33,1,1,10000-50000,2,['Produto B' 'Produto D'],224.74,5989.33
3be881e0-19db-4438-bed6-2472864ae35d,44,Masculino,Solteiro,21,Mensal,Boleto,0,0,27.6,0,0,1000-5000,4,['Produto B' 'Produto E' 'Produto D' 'Produto C'],620.95,13365.97
ee8a8fa2-9789-4136-964d-71f3e32a0f3f,54,Masculino,Casado,66,Mensal,Cartão,1,1,6.3,0,1,5000-10000,5,['Produto F' 'Produto E' 'Produto A' 'Produto D' 'Produto C'],936.21,63334.72
0cb22659-a312-4790-94dc-1137dfa3862f,46,Masculino,Casado,40,Anual,Cartão,1,1,24.7,0,2,10000-50000,2,['Produto F' 'Produto E'],552.41,22648.85
dfe8a4c3-1bfb-4c7a-ae19-20a324a77145,24,Feminino,Divorciado,56,Mensal,Boleto,0,1,12.68,1,0,10000-50000,0,[],0.0,0.0
650d716e-9897-4d1b-8d0c-735d209746dc,50,Feminino,Casado,118,Mensal,Cartão,4,0,9.53,0,1,1000-5000,6,['Produto D' 'Produto E' 'Produto C' 'Produto B' 'Produto F' 'Produto A'],1173.34,141915.73
c8ce7690-30e0-4273-a756-30d78b04015f,30,Masculino,Casado,51,Mensal,Cartão,3,1,22.61,0,1,0-1000,3,['Produto F' 'Produto A' 'Produto E'],538.54,28152.23
9b0b516a-8895-4e7b-81c6-0d162da87ac6,36,Feminino,Casado,20,Anual,Cartão,1,2,27.4,0,2,10000-50000,1,['Produto B'],67.92,1392.36
582c268c-3663-406c-8410-4eefef319099,42,Feminino,Casado,81,Mensal,Cartão,1,1,24.1,1,1,0-1000,3,['Produto E' 'Produto F' 'Produto C'],595.96,49479.67
c4704478-7224-42c8-95df-9b15d7189f16,59,Feminino,Casado,80,Mensal,Cartão,2,0,12.83,0,2,1000-5000,3,['Produto A' 'Produto F' 'Produto B'],360.72,29579.09
1c1897d6-32ec-4a27-a64d-1fb30863a726,71,Masculino,Casado,57,Mensal,Boleto,1,0,13.84,0,4,1000-5000,3,['Produto F' 'Produto E' 'Produto B'],717.16,41900.15
b484f6bb-9513-445a-997b-a298195f0b56,46,Masculino,Casado,106,Mensal,Cartão,3,2,9.73,1,1,10000-50000,2,['Produto F' 'Produto D'],480.31,52185.78
a4e3cf03-1f59-40ed-ad4f-f8b248a400f2,38,Masculino,Casado,5,Mensal,Boleto,3,0,25.6,1,2,5000-10000,5,['Produto C' 'Produto B' 'Produto A' 'Produto D' 'Produto E'],792.58,4061.98
dd34bdc2-9eba-4770-bf22-82906ecfeb02,45,Feminino,Casado,14,Mensal,Boleto,3,1,7.68,0,3,5000-10000,3,['Produto A' 'Produto B' 'Produto D'],348.21,4996.82
49d82cdc-0ffe-4a59-b4fe-02ca06a3ef53,48,Masculino,Casado,24,Anual,Débito,1,1,27.58,1,0,5000-10000,5,['Produto A' 'Produto B' 'Produto D' 'Produto C' 'Produto F'],742.36,18262.09
42065164-aa19-4739-8814-fb85384e66c7,36,Masculino,Casado,115,Anual,Boleto,4,2,20.03,0,0,10000-50000,0,[],0.0,0.0
4db0cda7-57b4-4778-bb7d-b92df83bd2b2,57,Masculino,Casado,68,Anual,Boleto,1,3,19.72,0,0,1000-5000,5,['Produto F' 'Produto D' 'Produto E' 'Produto B' 'Produto A'],717.07,49979.87
b7f00049-66a9-49c9-8d5e-47be43252087,42,Feminino,Casado,52,Mensal,Boleto,9,1,25.95,0,2,0-1000,3,['Produto C' 'Produto A' 'Produto D'],378.49,20173.55
e1d2f435-aec5-471c-9507-f30832e5a9ef,44,Masculino,Casado,48,Anual,Boleto,0,1,21.69,0,2,1000-5000,4,['Produto C' 'Produto D' 'Produto A' 'Produto B'],396.01,19483.73
fb761f78-8865-4666-b3bb-983e198dab33,46,Masculino,Casado,88,Mensal,Boleto,2,1,12.61,1,0,1000-5000,2,['Produto E' 'Produto D'],439.75,39665.52
cf22ab2e-e57c-4136-b1ac-1ff2f01e5298,44,Masculino,Solteiro,47,Mensal,Débito,2,0,13.74,0,2,0-1000,1,['Produto B'],94.29,4542.43
32d79754-ed7d-4bc3-bd19-3e95ac1f3094,48,Masculino,Solteiro,60,Anual,Boleto,3,0,9.33,0,1,5000-10000,1,['Produto E'],213.37,13122.28
c20fe5cb-b6d0-4a31-b74e-1e019f079d6d,33,Feminino,Casado,73,Anual,Cartão,2,0,16.6,0,1,5000-10000,3,['Produto F' 'Produto C' 'Produto A'],508.83,38073.27
f5108afc-e9b1-45b5-89c3-b63ebaef251b,34,Masculino,Casado,3,Mensal,Boleto,5,0,7.75,0,1,5000-10000,3,['Produto F' 'Produto C' 'Produto B'],442.42,1360.44
d8c5d6fd-9b81-457e-8391-ad51c6d245a9,28,Masculino,Divorciado,119,Anual,Cartão,2,3,21.33,0,4,1000-5000,3,['Produto E' 'Produto B' 'Produto A'],340.62,41547.2
17cbab01-ecf9-4a2d-8109-8fbe5efcaa9e,44,Feminino,Solteiro,9,Anual,Débito,4,1,9.23,1,0,1000-5000,6,['Produto B' 'Produto D' 'Produto C' 'Produto A' 'Produto F' 'Produto E'],1055.46,9736.64
f6767560-cc1b-4f04-a04c-13aa1604f5b9,47,Masculino,Solteiro,82,Mensal,Boleto,0,0,26.6,2,3,1000-5000,3,['Produto C' 'Produto E' 'Produto D'],485.84,40834.93
e9ce4342-90cf-49f7-8b3d-43fe8159bdc0,44,Masculino,Solteiro,100,Mensal,Débito,3,0,22.51,0,0,5000-10000,2,['Produto C' 'Produto F'],401.13,41115.9
01fbaf28-ed11-4b7b-8bea-f5ed68e920c2,56,Feminino,Solteiro,83,Anual,Débito,1,1,27.29,1,1,10000-50000,0,[],0.0,0.0
bc8d8ca4-0037-4bf5-b44c-51d119e7de07,39,Masculino,Casado,24,Mensal,Cartão,1,2,7.18,1,0,10000-50000,1,['Produto A'],49.11,1208.11
6e297622-39ac-4dfb-acb6-1bd871156e8b,46,Masculino,Solteiro,4,Mensal,Boleto,2,0,24.96,1,4,5000-10000,3,['Produto B' 'Produto E' 'Produto F'],584.26,2395.47
4c176795-937b-4126-912e-b7ca189cca1d,29,Masculino,Casado,9,Anual,Cartão,1,2,27.02,2,1,1000-5000,4,['Produto A' 'Produto B' 'Produto C' 'Produto D'],409.21,3774.97
2a2d5622-c3f7-490c-83b8-6af2675cf165,36,Masculino,Casado,97,Mensal,Débito,0,0,6.11,1,4,5000-10000,4,['Produto E' 'Produto C' 'Produto F' 'Produto A'],801.2,79659.45
7357498e-3d19-4483-8544-350635becbb8,46,Feminino,Casado,1,Mensal,Boleto,1,0,29.98,0,4,0-1000,0,[],0.0,0.0
f976c7fc-477d-45d6-99eb-0441b9a28326,48,Feminino,Divorciado,116,Mensal,Boleto,0,1,12.52,0,4,0-1000,3,['Produto D' 'Produto E' 'Produto B'],604.16,71834.75
d1e61165-ea11-4b28-88c2-625725fc87fd,37,Feminino,Casado,115,Mensal,Boleto,3,1,10.29,0,1,1000-5000,2,['Produto F' 'Produto B'],431.43,50854.9
ecb84808-c50e-4f93-a6f0-dd095082a68f,39,Masculino,Solteiro,35,Anual,Boleto,1,2,15.37,1,4,5000-10000,1,['Produto E'],293.26,10520.72
f0af01ce-0756-4542-9612-bf4681c11d25,24,Masculino,Divorciado,74,Mensal,Débito,2,1,5.22,1,4,0-1000,4,['Produto F' 'Produto E' 'Produto A' 'Produto D'],716.71,54362.55
3be9579f-a9f9-4704-b827-66c4e9cbe953,36,Feminino,Divorciado,12,Mensal,Boleto,0,2,27.15,3,3,1000-5000,1,['Produto C'],139.99,1721.88
9555bf11-a15e-492f-8333-afb56d26495f,48,Feminino,Solteiro,18,Anual,Boleto,1,1,11.71,0,0,1000-5000,2,['Produto E' 'Produto A'],294.05,5425.23
7fa91913-84a6-458d-a60b-59139a45fd18,45,Masculino,Solteiro,78,Anual,Cartão,0,1,18.04,2,3,1000-5000,1,['Produto A'],53.68,4291.72
ceacd1cf-ff78-4d32-aeb7-996286726a8e,45,Masculino,Solteiro,10,Mensal,Boleto,1,1,20.59,2,0,1000-5000,5,['Produto F' 'Produto A' 'Produto B' 'Produto E' 'Produto C'],912.57,9353.86
568fa80f-f3f6-4423-9d58-18e418b3876f,40,Masculino,Solteiro,74,Anual,Boleto,1,1,24.78,2,1,10000-50000,3,['Produto F' 'Produto C' 'Produto B'],412.53,31290.46
eedb830e-d930-441f-a184-8274310bb9ad,40,Masculino,Divorciado,18,Mensal,Cartão,2,0,11.26,2,3,5000-10000,0,[],0.0,0.0
862a3198-9fc6-404e-9052-852b560e55f0,33,Masculino,Casado,24,Mensal,Boleto,3,1,22.93,1,2,10000-50000,2,['Produto B' 'Produto C'],176.14,4333.05
3f71b82f-d26c-4439-b7d4-f099da924041,46,Masculino,Solteiro,1,Mensal,Boleto,0,1,7.94,1,1,1000-5000,1,['Produto E'],256.07,262.47
3acce7d7-9cb0-4f99-90f0-0a8e6cff3796,44,Feminino,Divorciado,94,Mensal,Boleto,2,0,22.61,0,1,1000-5000,3,['Produto D' 'Produto F' 'Produto B'],644.52,62099.61
a6de60a6-213e-47fc-a87c-057064590d24,44,Feminino,Casado,79,Mensal,Cartão,3,0,27.98,0,0,1000-5000,4,['Produto B' 'Produto C' 'Produto F' 'Produto A'],610.6,49443.42
39267c21-b688-477b-9f34-54af28289380,34,Masculino,Solteiro,72,Mensal,Débito,2,0,7.13,1,0,0-1000,1,['Produto D'],231.45,17081.04
cd2cbe1f-5735-43bb-a752-ec9c3509d9e2,18,Masculino,Divorciado,99,Mensal,Débito,2,4,7.92,2,4,1000-5000,2,['Produto D' 'Produto A'],255.64,25941.12
6c31c086-9f05-4141-b5d4-0cd56f3c9c8d,50,Feminino,Divorciado,82,Mensal,Boleto,1,1,18.93,1,2,1000-5000,3,['Produto F' 'Produto D' 'Produto B'],593.97,49923.27
4cc605fe-ca2d-4fd3-ba42-14d5c6a32791,35,Masculino,Divorciado,105,Mensal,Cartão,0,1,6.16,1,1,10000-50000,1,['Produto C'],99.76,10736.69
eeda8619-93b7-49e6-a7e9-eed48962923e,31,Feminino,Casado,16,Mensal,Débito,1,0,9.68,1,1,1000-5000,3,['Produto B' 'Produto C' 'Produto D'],442.44,7256.03
10f86464-906b-47d6-8587-423f42971c00,46,Masculino,Casado,85,Mensal,Boleto,0,1,9.75,0,3,1000-5000,3,['Produto B' 'Produto E' 'Produto F'],625.11,54462.81
63b14560-a35d-4983-a173-75db356c0d76,36,Feminino,Solteiro,15,Mensal,Débito,4,1,17.03,0,0,10000-50000,2,['Produto F' 'Produto E'],485.91,7470.88
a90da634-4d08-4eb4-bd35-dbd279466924,50,Masculino,Casado,62,Mensal,Débito,0,0,11.21,0,3,5000-10000,0,[],0.0,0.0
68bc5244-6566-4cd5-90ed-5c37eff2cf5c,46,Masculino,Divorciado,5,Mensal,Boleto,3,0,16.89,0,0,0-1000,3,['Produto E' 'Produto C' 'Produto A'],485.38,2487.58
314660ef-b510-49a7-8142-21caadecf16c,46,Masculino,Solteiro,45,Mensal,Boleto,1,0,18.03,0,0,10000-50000,2,['Produto F' 'Produto C'],432.84,19964.78
9ef3e0d0-e4a0-44f2-8a5d-8fe7f645c6a1,26,Masculino,Casado,118,Mensal,Boleto,2,2,23.27,3,3,0-1000,2,['Produto B' 'Produto A'],136.15,16467.37
0aa75f6a-888a-4e33-b40a-e408cd9ff487,52,Masculino,Casado,52,Anual,Boleto,4,0,28.65,0,3,0-1000,2,['Produto A' 'Produto E'],268.89,14331.86
6a7478ad-ede0-41eb-a3a1-00a123d5ea4a,42,Feminino,Solteiro,71,Anual,Débito,3,1,17.59,0,3,1000-5000,3,['Produto B' 'Produto C' 'Produto F'],510.06,37119.68
f7b2dc5d-ecb0-43ea-b684-b50d22b05ca0,36,Masculino,Casado,112,Anual,Débito,1,1,13.88,0,0,0-1000,0,[],0.0,0.0
9b9eaad8-a7ee-4de9-abca-d714013dfb58,41,Masculino,Solteiro,7,Mensal,Boleto,0,2,11.47,1,2,0-1000,2,['Produto F' 'Produto B'],367.67,2638.04
c84f2f6e-972c-40ed-856e-3f1f58ef8e00,22,Feminino,Casado,27,Mensal,Cartão,5,2,20.87,0,3,5000-10000,3,['Produto E' 'Produto B' 'Produto C'],404.3,11189.02
5b74785e-428f-46d8-b6a3-b7bf45c130af,44,Feminino,Solteiro,89,Mensal,Cartão,4,2,28.57,1,0,10000-50000,2,['Produto B' 'Produto A'],112.66,10277.43
22799058-ac2c-42d7-99ca-48fc975b6fed,29,Feminino,Divorciado,86,Anual,Boleto,5,0,24.12,0,3,1000-5000,5,['Produto D' 'Produto F' 'Produto B' 'Produto C' 'Produto E'],1063.8,93774.14
442a7854-78ab-43fa-bdf9-4a017fffdcde,26,Feminino,Solteiro,112,Mensal,Cartão,1,0,10.15,0,2,1000-5000,3,['Produto B' 'Produto C' 'Produto F'],532.34,61112.74
8abf560a-7653-4c07-8d50-ec25a675b69c,24,Masculino,Solteiro,13,Mensal,Débito,2,1,27.33,0,2,10000-50000,3,['Produto B' 'Produto E' 'Produto A'],425.54,5670.33
bfc764b5-c53c-4858-856e-b9c33177c369,51,Feminino,Solteiro,17,Mensal,Boleto,2,0,23.39,1,4,0-1000,1,['Produto F'],340.31,5929.91
b7215c7e-df76-4ed7-89e6-97916f1d6c16,33,Feminino,Divorciado,105,Anual,Boleto,3,0,8.2,0,4,1000-5000,2,['Produto E' 'Produto A'],286.77,30863.68
85b299a8-30a9-4b59-b12e-2fd31e6d23f9,55,Feminino,Casado,44,Mensal,Boleto,3,0,22.82,0,2,1000-5000,6,['Produto E' 'Produto B' 'Produto A' 'Produto F' 'Produto C' 'Produto D'],1102.48,49721.94
365a8558-6047-4f43-a077-6d881969b6e5,34,Masculino,Casado,13,Mensal,Boleto,4,0,12.23,0,3,1000-5000,3,['Produto E' 'Produto D' 'Produto A'],546.79,7285.99
27ad9195-aa10-4622-8b39-36a70a7afa0e,22,Masculino,Casado,90,Anual,Boleto,3,1,17.28,0,4,1000-5000,3,['Produto E' 'Produto D' 'Produto A'],449.33,41450.77
368384f4-302f-419a-9611-03b61cb3e064,28,Masculino,Casado,73,Mensal,Boleto,1,2,12.51,0,0,1000-5000,5,['Produto F' 'Produto E' 'Produto B' 'Produto D' 'Produto A'],946.58,70827.98
0b80fe5a-00fe-411e-a297-f5ead73a5964,52,Feminino,Solteiro,5,Mensal,Cartão,1,2,7.1,0,2,5000-10000,1,['Produto C'],140.55,720.32
b007cce2-1516-4427-a9a0-2f536806a25f,38,Feminino,Casado,103,Mensal,Cartão,4,0,24.21,0,3,10000-50000,1,['Produto D'],214.86,22683.89
2d7feefb-2f6b-4c53-a48b-05eea87701ab,34,Feminino,Solteiro,33,Mensal,Boleto,3,0,25.72,0,0,0-1000,5,['Produto C' 'Produto A' 'Produto F' 'Produto D' 'Produto E'],856.46,28969.81
7528918b-ae71-43a1-93c3-a603fd72bf54,41,Masculino,Divorciado,4,Mensal,Boleto,3,0,10.8,0,2,5000-10000,2,['Produto D' 'Produto E'],486.35,1994.04
2c0120e1-e5f9-4d04-a12b-b26531762106,45,Feminino,Casado,92,Mensal,Débito,1,0,10.99,0,2,0-1000,1,['Produto B'],82.6,7789.19
f06776ef-090b-44ee-b68d-37f504e6272e,51,Feminino,Casado,26,Mensal,Débito,3,1,15.75,0,3,1000-5000,3,['Produto A' 'Produto B' 'Produto E'],426.47,11365.45
db2c829b-fe13-4596-9a0e-1e52835ae96e,54,Masculino,Solteiro,68,Anual,Boleto,0,0,25.29,0,3,1000-5000,2,['Produto B' 'Produto C'],181.74,12667.3
9b7985c4-7d6f-4e5a-9ccb-939a59d6e5c8,36,Feminino,Casado,16,Mensal,Boleto,1,2,6.93,1,1,10000-50000,1,['Produto E'],216.22,3546.01
2a67993f-8f6f-48ae-a5eb-b1a1fd5a863e,26,Masculino,Solteiro,101,Mensal,Débito,1,0,25.22,0,3,10000-50000,1,['Produto C'],116.76,12087.6
447531e8-82d7-4053-8e7d-a8a22e4c8428,35,Feminino,Solteiro,22,Mensal,Boleto,4,1,28.07,1,0,1000-5000,5,['Produto E' 'Produto A' 'Produto C' 'Produto D' 'Produto F'],966.48,21794.16
9374c18c-e9d5-49a2-8f06-38fe569cbc0f,42,Feminino,Solteiro,36,Anual,Boleto,2,2,19.04,1,4,10000-50000,0,[],0.0,0.0
78feb887-2e79-4c08-8aa3-82eb091de6f2,30,Feminino,Casado,102,Mensal,Boleto,4,1,6.51,1,3,5000-10000,2,['Produto C' 'Produto E'],334.96,35020.13
c189dae7-e403-4013-a20a-93857fcadfff,30,Feminino,Casado,58,Mensal,Boleto,2,2,11.74,0,3,10000-50000,1,['Produto D'],173.36,10306.27
09ed4fb7-096e-4818-97ad-5caab21640f6,43,Feminino,Solteiro,55,Mensal,Boleto,3,3,7.78,0,4,5000-10000,1,['Produto F'],332.43,18740.78
2bda6006-812c-44c1-86ce-d258fa924160,39,Masculino,Solteiro,35,Mensal,Boleto,1,4,11.48,2,4,0-1000,4,['Produto D' 'Produto E' 'Produto C' 'Produto F'],941.15,33763.82
4ff407f5-90cd-41ce-8049-a6f2947f9609,40,Masculino,Casado,25,Mensal,Cartão,1,2,25.29,1,2,5000-10000,2,['Produto B' 'Produto E'],346.55,8880.36
47ec611d-a2fb-4bac-9790-4629e9f62d61,32,Feminino,Casado,72,Anual,Débito,3,1,6.39,0,2,10000-50000,0,[],0.0,0.0
a7f1dc36-8cc1-4e68-b307-33b9a1a7a945,37,Masculino,Solteiro,81,Mensal,Débito,1,0,12.1,0,4,1000-5000,3,['Produto C' 'Produto F' 'Produto B'],489.49,40639.98
024857c0-eba1-458a-aa51-d27412fb05bd,30,Masculino,Solteiro,61,Anual,Boleto,1,2,17.92,0,4,10000-50000,5,['Produto F' 'Produto B' 'Produto D' 'Produto E' 'Produto C'],956.61,59812.15
c66b2729-2430-4c82-a60b-40ff5327ae3b,48,Feminino,Divorciado,18,Mensal,Boleto,3,0,26.85,1,4,1000-5000,2,['Produto E' 'Produto B'],372.05,6864.33
59bd6b18-ff13-4867-9879-a28eb8be7f5e,50,Feminino,Divorciado,114,Anual,Cartão,0,2,11.25,2,0,1000-5000,2,['Produto C' 'Produto B'],207.69,24268.62
1191f5b6-38c0-46e5-b46a-c60a48d5898a,21,Masculino,Divorciado,58,Mensal,Cartão,1,1,24.46,3,1,0-1000,1,['Produto E'],274.65,16327.97
9fcf8570-5532-4087-b3c7-8084d653c7ac,30,Masculino,Divorciado,76,Mensal,Boleto,0,4,19.59,1,0,1000-5000,3,['Produto F' 'Produto E' 'Produto C'],606.0,47207.49
6ede9db0-1256-47e6-84e3-bdfa48e4b278,25,Masculino,Solteiro,57,Mensal,Boleto,4,2,21.91,0,1,5000-10000,2,['Produto F' 'Produto B'],376.62,22004.06
6d50e22e-0920-4dfc-8365-f4247ab3fa4a,33,Masculino,Solteiro,97,Mensal,Boleto,0,0,26.54,0,2,0-1000,4,['Produto D' 'Produto B' 'Produto C' 'Produto E'],683.9,67996.88
d81eca33-3361-4e5f-b6d7-5e7022a6e9a0,39,Masculino,Solteiro,87,Anual,Boleto,0,0,5.66,1,4,1000-5000,4,['Produto B' 'Produto C' 'Produto A' 'Produto E'],463.03,41290.78
97a15dcd-a4f1-44a9-942b-46438118fc2f,25,Feminino,Solteiro,63,Mensal,Boleto,2,2,18.24,0,0,5000-10000,5,['Produto C' 'Produto A' 'Produto E' 'Produto D' 'Produto F'],927.16,59871.47
f93b080d-42da-45a6-a3aa-250e955352aa,30,Masculino,Divorciado,12,Mensal,Débito,2,0,23.68,1,4,10000-50000,1,['Produto F'],340.81,4191.97
34628951-0994-4ccd-a1e0-fd51c9e91026,29,Masculino,Casado,11,Mensal,Boleto,3,1,27.12,0,4,1000-5000,3,['Produto F' 'Produto C' 'Produto B'],415.47,4684.43
384c4bbf-a0db-4ddc-9925-abcec42a2f76,42,Masculino,Casado,13,Anual,Débito,2,3,8.32,0,4,1000-5000,4,['Produto E' 'Produto F' 'Produto A' 'Produto C'],808.99,10779.81
2bcbe1b9-9a12-4bdf-974f-7b7a25339ee7,40,Feminino,Solteiro,35,Mensal,Débito,1,1,13.54,0,0,1000-5000,3,['Produto C' 'Produto B' 'Produto E'],468.57,16809.98
4b19226e-a1ea-441b-8c0c-139b03f545d8,32,Masculino,Divorciado,27,Anual,Boleto,4,0,6.96,0,4,0-1000,4,['Produto B' 'Produto D' 'Produto F' 'Produto A'],607.64,16816.47
570c9a41-b54a-4e3a-a2bd-76adbade76c2,41,Masculino,Divorciado,89,Anual,Cartão,3,2,25.87,0,2,10000-50000,2,['Produto F' 'Produto A'],358.57,32710.61
94d17dce-fdfd-4a19-8457-6bba73baf0c9,34,Masculino,Solteiro,104,Anual,Cartão,2,1,26.43,0,1,10000-50000,4,['Produto F' 'Produto E' 'Produto C' 'Produto B'],781.78,83337.9
47f2e4d4-af4c-4535-aa7a-b9cb303e49f2,37,Feminino,Divorciado,67,Mensal,Boleto,4,0,17.09,1,3,5000-10000,3,['Produto B' 'Produto F' 'Produto A'],478.29,32846.63
019fba14-76f2-401a-9e67-a3c5709ea1d4,56,Feminino,Solteiro,113,Mensal,Boleto,0,0,5.52,0,2,1000-5000,5,['Produto D' 'Produto A' 'Produto F' 'Produto E' 'Produto B'],986.35,114244.2
0cb68747-c057-4427-9c49-72f15c907a80,53,Masculino,Solteiro,89,Mensal,Cartão,1,1,7.55,0,1,10000-50000,0,[],0.0,0.0
2021a766-8b0f-46b8-a5bb-938435ebd084,27,Masculino,Casado,45,Anual,Cartão,4,4,20.61,1,3,1000-5000,6,['Produto D' 'Produto B' 'Produto E' 'Produto F' 'Produto C' 'Produto A'],806.84,37215.56
755da4a3-3f1c-41e9-ad37-8d7bb81912a3,48,Masculino,Casado,74,Anual,Cartão,4,0,29.57,0,4,0-1000,3,['Produto F' 'Produto A' 'Produto E'],613.71,46549.99
d9badc3d-24a2-4aa4-a148-575eb3fb28ff,48,Feminino,Solteiro,81,Mensal,Boleto,1,1,25.97,0,2,5000-10000,4,['Produto E' 'Produto C' 'Produto F' 'Produto B'],729.42,60560.21
101c285a-126a-48d9-99c2-c455724e4775,28,Feminino,Solteiro,67,Anual,Boleto,1,0,24.95,2,3,1000-5000,2,['Produto D' 'Produto C'],329.77,22647.0
2e12f52c-aa5e-4e34-84ac-8bfe3597090e,48,Masculino,Divorciado,109,Mensal,Boleto,3,2,15.45,1,3,1000-5000,4,['Produto B' 'Produto E' 'Produto D' 'Produto A'],604.47,67534.53
98fc2130-ca0f-48e4-b8ed-932687c7c75b,55,Masculino,Casado,22,Mensal,Boleto,3,0,29.63,0,3,1000-5000,2,['Produto F' 'Produto D'],523.22,11798.63
aa1694bf-66af-4eba-90de-3bade36ca03d,28,Masculino,Casado,102,Mensal,Cartão,2,0,25.62,0,4,10000-50000,3,['Produto B' 'Produto A' 'Produto E'],357.2,37345.33
0e6ee7cb-f467-4cd9-a91e-cbdc7c3744fc,30,Masculino,Solteiro,78,Anual,Débito,1,4,13.39,2,1,1000-5000,2,['Produto B' 'Produto C'],195.76,15651.04
87e0eae7-4c0e-4ff8-9c3a-235f9e8a7d46,50,Feminino,Solteiro,91,Anual,Cartão,2,0,23.71,0,1,5000-10000,1,['Produto D'],161.28,15043.42
be9b3419-1c9b-49e6-861b-d9305aaa80a7,42,Masculino,Solteiro,42,Anual,Cartão,4,1,15.81,1,2,1000-5000,3,['Produto A' 'Produto C' 'Produto E'],493.15,21230.15
18dab75a-6eef-4ca4-9d3d-d01bd3fa98d7,45,Masculino,Solteiro,20,Anual,Cartão,2,1,21.51,0,4,0-1000,2,['Produto D' 'Produto C'],382.46,7840.44
550acd63-9f01-4cdf-8270-585e0547592e,43,Masculino,Solteiro,48,Mensal,Cartão,2,3,29.25,1,1,5000-10000,1,['Produto B'],76.83,3780.04
45306275-eb4d-4aac-8c4f-61737bd13e33,43,Feminino,Solteiro,18,Anual,Cartão,3,0,11.16,1,2,5000-10000,2,['Produto B' 'Produto F'],367.78,6785.55
d463a6fa-1a96-4727-b4a6-d75e029c4582,26,Feminino,Casado,77,Mensal,Boleto,2,2,24.88,0,1,1000-5000,3,['Produto D' 'Produto F' 'Produto E'],737.86,58235.71
5f6489c8-4105-41df-9409-f99f66731225,50,Masculino,Solteiro,106,Anual,Débito,4,2,19.76,2,0,10000-50000,1,['Produto D'],183.48,19935.14
21f40a94-9ad9-4cf7-8de7-7adaaad6566f,51,Masculino,Divorciado,70,Anual,Boleto,7,0,28.75,0,4,0-1000,3,['Produto A' 'Produto D' 'Produto F'],535.81,38444.44
