id_cliente,idade,genero,estado_civil,tempo_como_cliente,tipo_contrato,forma_pagamento,suporte_contatado,chamados_abertos,tempo_medio_atendimento,reclamacoes,atrasos_pagamento,renda_faixa,servicos_assinados,produtos_assinados,valor_mensal,total_gasto,churn
45dd7c4b-773e-439c-a2a8-fe98e117c613,21,Masculino,Divorciado,120,Mensal,Boleto,1,1,13.56,0,1,1000-5000,3,['Produto C' 'Produto E' 'Produto F'],713.79,87502.8,0
a53cc9f8-8ecc-4d87-bbb4-cd3ae1f7215b,29,Feminino,Casado,98,Mensal,Débito,4,1,12.69,1,1,10000-50000,1,['Produto D'],194.93,19515.29,0
ffd68771-ac1a-4dc6-9c22-62f0287eb483,35,Masculino,Solteiro,118,Anual,Débito,2,0,25.28,1,4,0-1000,2,['Produto A' 'Produto D'],244.58,29483.1,0
eb42b0cc-e1f4-4f47-93e7-2e1ecdbc4164,27,Feminino,Solteiro,101,Anual,Cartão,1,0,25.55,0,2,1000-5000,4,['Produto B' 'Produto F' 'Produto D' 'Produto C'],686.35,70816.95,0
41069632-db2d-4f8e-830f-d69aa037443f,34,Feminino,Casado,109,Anual,Boleto,2,2,17.32,0,3,5000-10000,2,['Produto A' 'Produto B'],142.36,15852.02,0
be476f65-a6e9-4ca5-aec9-5b3193ca0da4,34,Masculino,Casado,111,Mensal,Cartão,4,2,8.39,1,1,1000-5000,2,['Produto D' 'Produto A'],222.64,25246.22,0
89f85dd6-046b-4fa1-91db-78b0cba3aed0,39,Feminino,Casado,15,Mensal,Boleto,1,3,29.21,0,4,5000-10000,2,['Produto C' 'Produto E'],428.06,6559.43,1
63164a21-b5a1-4115-8f79-6273bb19f2b4,25,Feminino,Casado,21,Anual,Cartão,3,1,10.72,0,3,1000-5000,5,['Produto D' 'Produto C' 'Produto E' 'Produto F' 'Produto B'],996.05,21368.33,1
343f7f11-ebdd-4f79-a02e-457a5036aa7d,45,Feminino,Divorciado,54,Mensal,Cartão,2,0,7.67,1,1,10000-50000,1,['Produto A'],44.42,2450.43,1
f6fc6ebe-dbcc-4998-9eff-9120359f8378,56,Masculino,Casado,26,Mensal,Cartão,1,0,19.06,0,1,1000-5000,5,['Produto A' 'Produto D' 'Produto F' 'Produto B' 'Produto C'],666.07,17691.45,1
69c1a91c-a7d0-41b7-b34d-05c47496a53a,54,Feminino,Casado,33,Anual,Débito,1,1,19.89,2,4,10000-50000,0,[],0.0,0.0,0
264c6056-0f52-40c0-be66-806879dda28a,34,Feminino,Casado,81,Anual,Débito,2,1,17.96,1,0,10000-50000,3,['Produto B' 'Produto C' 'Produto A'],257.68,21322.39,0
228f8f12-4500-4e36-8f9e-c77d39876086,46,Masculino,Solteiro,87,Mensal,Boleto,3,0,15.0,0,2,1000-5000,5,['Produto D' 'Produto E' 'Produto A' 'Produto F' 'Produto C'],794.22,70587.91,0
db8f49ee-7aa2-47b2-8852-a241a22c93d4,45,Masculino,Solteiro,40,Mensal,Débito,2,1,7.87,0,4,1000-5000,5,['Produto D' 'Produto C' 'Produto E' 'Produto B' 'Produto F'],1067.9,43637.59,1
98bc720a-46ed-4459-9fc2-a8dbfc0d96ed,39,Feminino,Solteiro,92,Anual,Cartão,1,0,5.4,0,0,0-1000,2,['Produto E' 'Produto D'],486.93,45764.06,0
5ff97cce-6532-44fd-8fc1-9ddc244ef58b,41,Masculino,Casado,3,Mensal,Boleto,3,0,24.51,1,4,0-1000,2,['Produto A' 'Produto B'],141.43,433.44,1
8e85b902-d8d2-4738-b029-3ab6b87707b8,46,Masculino,Casado,85,Mensal,Cartão,2,2,9.81,0,4,1000-5000,3,['Produto A' 'Produto B' 'Produto C'],233.23,20252.26,0
50697aa2-06d3-476c-973f-ec49108ac706,48,Feminino,Solteiro,11,Anual,Débito,1,0,14.93,3,2,5000-10000,2,['Produto B' 'Produto E'],267.3,3003.74,1
9bb2b679-bbee-4959-a481-e89b0ead8b71,31,Feminino,Casado,78,Mensal,Boleto,2,0,23.57,1,1,1000-5000,4,['Produto C' 'Produto F' 'Produto E' 'Produto D'],827.47,65935.16,0
b4764fd5-8b3e-420c-af2b-e5fb1467ec2d,47,Feminino,Solteiro,60,Mensal,Cartão,2,1,13.06,1,1,1000-5000,1,['Produto E'],224.94,13787.58,1
42cecf95-7ea7-4b1b-9512-e42fc7eeca24,56,Masculino,Casado,22,Mensal,Boleto,3,0,16.03,0,4,1000-5000,5,['Produto E' 'Produto F' 'Produto D' 'Produto A' 'Produto C'],930.72,20917.6,1
dbd62cec-a8da-43e7-ac70-1fe2e98b06b2,48,Masculino,Casado,109,Mensal,Cartão,2,0,22.89,1,3,1000-5000,4,['Produto B' 'Produto E' 'Produto F' 'Produto D'],974.39,108499.95,1
67dc5d2a-d06a-4955-a30e-fb9573b6f033,55,Masculino,Casado,41,Anual,Boleto,0,4,12.39,2,0,1000-5000,6,['Produto E' 'Produto A' 'Produto B' 'Produto F' 'Produto C' 'Produto D'],910.82,38149.31,1
3968029e-55c6-4a8b-b4de-6f4eba8e4c53,14,Masculino,Divorciado,52,Mensal,Débito,2,1,6.43,0,1,1000-5000,4,['Produto E' 'Produto A' 'Produto B' 'Produto D'],560.79,29790.23,1
48371441-40d7-4f2c-9f7c-0059973262f7,45,Feminino,Solteiro,56,Anual,Débito,2,1,15.06,1,2,0-1000,2,['Produto A' 'Produto F'],319.5,18278.02,1
84e29bdc-4352-40b5-b423-0625bc31d92f,42,Feminino,Solteiro,59,Mensal,Boleto,2,2,20.25,0,4,0-1000,1,['Produto B'],64.13,3865.3,1
d15f23be-dc67-4c87-95f0-c7bb84703af9,50,Feminino,Solteiro,35,Mensal,Cartão,2,0,7.81,1,0,1000-5000,3,['Produto D' 'Produto A' 'Produto C'],426.93,15264.93,1
710bc2ea-5885-41bb-a573-a52c73825f37,28,Masculino,Solteiro,32,Anual,Débito,2,0,10.47,0,2,1000-5000,6,['Produto A' 'Produto D' 'Produto E' 'Produto C' 'Produto F' 'Produto B'],897.81,29349.77,0
af1e1ddf-5cce-4ac8-984d-2014cc245e2e,34,Feminino,Solteiro,46,Mensal,Cartão,2,0,27.3,0,0,5000-10000,2,['Produto B' 'Produto A'],118.58,5572.36,0
8b98234f-851e-4d20-9576-ea3939966ef8,49,Masculino,Divorciado,52,Mensal,Boleto,4,1,27.71,0,0,0-1000,2,['Produto B' 'Produto F'],409.9,21774.67,0
21ab34a4-b30e-4f17-a670-f85235d71f03,29,Masculino,Solteiro,94,Mensal,Débito,2,2,29.58,0,4,5000-10000,1,['Produto E'],226.05,21707.14,0
8a40bb8a-0b85-4970-84b0-25e91209bafc,42,Feminino,Solteiro,7,Mensal,Cartão,2,4,11.2,0,0,10000-50000,1,['Produto C'],114.48,818.65,1
c9ee49aa-cd24-4d80-8d15-ef24884d2a80,39,Masculino,Solteiro,87,Anual,Cartão,1,0,5.75,1,2,10000-50000,2,['Produto D' 'Produto E'],463.28,41174.95,0
e88e4ea4-5bb7-444c-82ac-54b0b8982c46,38,Masculino,Divorciado,37,Anual,Boleto,5,2,11.81,0,0,0-1000,4,['Produto A' 'Produto E' 'Produto F' 'Produto D'],661.9,25018.68,0
3d24e298-aa80-4867-8df9-39cade47126e,45,Feminino,Solteiro,97,Mensal,Débito,1,0,14.56,0,0,10000-50000,0,[],0.0,0.0,0
14c81b3a-3edb-4030-99dd-66b03417282e,28,Feminino,Solteiro,93,Mensal,Boleto,1,1,10.83,2,0,1000-5000,2,['Produto B' 'Produto A'],107.87,10248.35,0
3ed75f55-b83f-44a9-9fcd-4bd6e4f868b1,32,Feminino,Divorciado,62,Mensal,Boleto,2,1,10.81,1,3,5000-10000,2,['Produto F' 'Produto D'],576.14,36491.35,0
158c94d9-bdd8-4e23-9620-e49bafe9285b,38,Feminino,Divorciado,28,Mensal,Boleto,2,1,12.77,2,3,1000-5000,2,['Produto D' 'Produto B'],326.65,9343.53,1
559d8dcc-8da6-4393-8fd2-2bdfe504e7c6,27,Feminino,Solteiro,103,Anual,Boleto,2,1,16.31,0,3,5000-10000,1,['Produto A'],44.36,4667.66,0
a61bb71d-9825-4207-b5fa-796bb7a2edae,52,Feminino,Solteiro,5,Mensal,Débito,2,1,15.9,1,4,0-1000,2,['Produto D' 'Produto E'],489.0,2497.75,1
600749b5-2aa4-4e0f-a5a9-fdc30631e610,32,Feminino,Casado,49,Mensal,Boleto,2,3,18.39,0,2,1000-5000,2,['Produto C' 'Produto F'],399.88,20016.86,0
91242a0c-07d7-4e51-bd41-6d3140c55ca9,47,Feminino,Casado,82,Mensal,Cartão,2,0,27.58,1,3,10000-50000,1,['Produto C'],139.94,11722.65,0
487a165c-e845-4162-819e-71e27fcb4125,31,Feminino,Divorciado,22,Mensal,Boleto,0,0,20.81,1,2,10000-50000,2,['Produto E' 'Produto F'],578.86,13009.68,0
a0b5808e-8740-4bae-8496-dddf1cb29e43,47,Masculino,Solteiro,76,Mensal,Débito,2,2,20.74,0,0,0-1000,1,['Produto B'],80.56,6254.65,0
ed97ec81-d4f4-47e9-b957-9695fc4e42d5,23,Feminino,Casado,57,Mensal,Débito,2,1,13.12,0,1,1000-5000,1,['Produto A'],58.33,3396.54,0
08f05364-66b8-4048-93ab-38f58d66d081,54,Feminino,Casado,20,Mensal,Boleto,4,2,28.18,0,1,1000-5000,4,['Produto C' 'Produto D' 'Produto F' 'Produto E'],1039.61,21240.79,0
9c3d29cb-6d1e-462b-aa14-a7323eccc134,51,Masculino,Casado,20,Mensal,Boleto,4,0,23.32,0,1,1000-5000,2,['Produto D' 'Produto B'],251.12,5130.76,0
91b00f9b-850b-484a-a9b3-8683bc32ab66,34,Masculino,Divorciado,21,Mensal,Débito,1,1,25.35,0,4,1000-5000,3,['Produto E' 'Produto C' 'Produto B'],374.58,8035.89,0
7cccdbb5-b105-44db-a51f-1098303c7d69,31,Masculino,Casado,61,Mensal,Boleto,1,2,13.64,0,3,1000-5000,3,['Produto F' 'Produto E' 'Produto B'],504.88,31462.14,0
f85be4eb-4be4-44b9-a62a-39773f0638a7,44,Masculino,Casado,42,Mensal,Débito,2,2,29.15,1,1,5000-10000,3,['Produto B' 'Produto E' 'Produto C'],517.35,22197.5,1
d0089470-849f-4864-bbc5-73d8653fb168,24,Feminino,Solteiro,5,Anual,Boleto,1,0,29.47,0,4,1000-5000,3,['Produto F' 'Produto D' 'Produto B'],646.29,3301.17,1
bf55dc3e-2b6b-4343-85bf-fa3f3bf0ec14,40,Masculino,Solteiro,77,Anual,Boleto,1,1,23.56,1,0,5000-10000,3,['Produto A' 'Produto E' 'Produto B'],445.71,35060.11,0
8da02dd0-9ad2-410f-8425-596cd7902abe,31,Feminino,Divorciado,98,Mensal,Boleto,1,1,12.9,0,1,1000-5000,4,['Produto B' 'Produto F' 'Produto D' 'Produto E'],697.7,69849.78,1
ef73d7a8-d03a-4fc2-aff7-4d2526f95a90,37,Feminino,Divorciado,113,Mensal,Débito,1,2,17.2,2,3,10000-50000,2,['Produto E' 'Produto B'],307.34,35478.7,0
5f13eeb1-0358-4c7f-99fb-4c1055739333,33,Feminino,Casado,55,Mensal,Boleto,2,0,22.9,1,1,0-1000,2,['Produto D' 'Produto F'],457.5,25705.38,0
b8e5139e-0b95-4107-865e-a36519cfc483,32,Masculino,Solteiro,118,Mensal,Boleto,2,2,28.72,2,1,5000-10000,1,['Produto F'],313.74,37820.05,0
2abc300f-dc0a-4f81-a0cb-7a120ba96844,57,Feminino,Solteiro,66,Anual,Débito,6,0,27.37,0,1,10000-50000,1,['Produto C'],96.57,6511.13,0
2f1b7b57-7162-4843-b368-8746d3da014e,47,Masculino,Divorciado,19,Anual,Boleto,4,1,29.9,0,3,5000-10000,2,['Produto E' 'Produto F'],492.89,9566.96,1
d1aeed37-5452-47bd-935d-51d19c0a1f2a,25,Feminino,Casado,93,Mensal,Débito,2,2,24.1,0,2,5000-10000,4,['Produto D' 'Produto E' 'Produto A' 'Produto C'],620.88,58987.62,1
44b9303d-452c-405f-8421-91137874cf8c,31,Feminino,Solteiro,10,Anual,Cartão,0,1,16.31,0,1,1000-5000,2,['Produto C' 'Produto D'],361.36,3691.56,0
610fa71a-bbe4-42e2-822a-c41a03ee3fc5,48,Feminino,Divorciado,63,Anual,Cartão,2,1,15.42,1,2,1000-5000,3,['Produto C' 'Produto A' 'Produto B'],216.75,13949.86,1
06f9e173-196a-40b9-9a99-2116b636d906,49,Feminino,Solteiro,111,Mensal,Cartão,3,1,19.06,0,1,50000-100000,2,['Produto C' 'Produto F'],349.62,39645.1,0
21e01ba3-68fc-47b8-ab71-4c1c7f88caa2,26,Masculino,Solteiro,95,Mensal,Boleto,2,0,7.35,1,0,0-1000,3,['Produto A' 'Produto B' 'Produto F'],460.1,44652.53,0
3af2d208-00a7-4ca8-a393-cb1f2537ee86,46,Masculino,Casado,65,Mensal,Cartão,3,0,16.57,0,1,1000-5000,3,['Produto E' 'Produto C' 'Produto A'],419.6,27862.43,0
76fe6f9b-c99d-437e-b65e-1e2b4867ac62,42,Feminino,Divorciado,56,Mensal,Cartão,1,3,24.36,0,4,1000-5000,4,['Produto C' 'Produto D' 'Produto F' 'Produto B'],680.58,38934.75,1
efd550a9-ac4a-4b4b-bb1e-2a46d4247c12,20,Masculino,Casado,100,Mensal,Cartão,2,1,13.76,0,0,10000-50000,2,['Produto E' 'Produto D'],472.56,48275.55,0
1f690bfb-26b0-4ff1-b4a2-e3ef8aefc96b,35,Feminino,Casado,79,Mensal,Débito,0,0,29.34,0,3,5000-10000,4,['Produto C' 'Produto F' 'Produto E' 'Produto B'],603.56,48709.96,0
02eba83a-c7ad-4dee-a7ff-9975dc7fc222,38,Feminino,Casado,97,Anual,Débito,0,2,17.42,0,3,5000-10000,3,['Produto B' 'Produto A' 'Produto D'],325.79,32283.43,0
21c0af7e-e669-40d5-a219-14f844097aaf,40,Feminino,Solteiro,53,Mensal,Débito,0,2,29.72,0,1,10000-50000,3,['Produto B' 'Produto C' 'Produto D'],479.89,25982.91,1
216651f5-621c-49ac-826e-934f1fff775d,26,Feminino,Casado,34,Mensal,Débito,1,2,7.08,0,0,1000-5000,5,['Produto A' 'Produto B' 'Produto D' 'Produto E' 'Produto C'],663.17,23034.25,0
29d688d8-29bb-47b3-9b36-afcae67e28a0,32,Feminino,Solteiro,110,Mensal,Débito,2,2,26.16,0,4,0-1000,2,['Produto C' 'Produto D'],336.47,37810.22,0
26df283f-6436-404e-b5e5-3168fd8e1dcf,33,Masculino,Solteiro,6,Mensal,Cartão,1,0,8.11,2,1,5000-10000,5,['Produto A' 'Produto B' 'Produto F' 'Produto E' 'Produto C'],749.19,4592.12,0
d14ba706-0e00-439e-894d-6fa0e41163fc,34,Feminino,Casado,10,Mensal,Débito,4,1,6.44,0,0,5000-10000,1,['Produto E'],256.36,2618.91,1
dbfc4467-ab0e-4768-b212-b3b117a28e6e,34,Feminino,Divorciado,40,Anual,Boleto,2,0,19.82,1,3,1000-5000,4,['Produto C' 'Produto D' 'Produto E' 'Produto A'],519.8,21240.59,1
9fd47e40-8778-4042-a285-f3147b39d311,38,Feminino,Divorciado,40,Anual,Cartão,3,0,13.77,0,0,5000-10000,1,['Produto F'],298.56,12200.06,0
15e2acc9-4bba-45cc-a89a-7e9495634d49,43,Feminino,Solteiro,31,Mensal,Boleto,3,0,16.31,0,2,1000-5000,5,['Produto F' 'Produto A' 'Produto E' 'Produto B' 'Produto D'],1049.2,33226.93,1
8ff08fb7-a6bd-4289-bd0f-ec64f01d96b6,57,Feminino,Solteiro,85,Mensal,Boleto,0,1,17.04,0,4,1000-5000,2,['Produto B' 'Produto C'],238.88,20742.87,0
5ceb3b55-7010-47b1-819a-534f57418a5a,48,Masculino,Solteiro,113,Mensal,Cartão,1,0,15.23,0,3,1000-5000,3,['Produto B' 'Produto C' 'Produto A'],209.85,24224.66,1
d0b0d914-30c2-4bc1-9106-72065b3dbb28,53,Feminino,Casado,64,Anual,Débito,2,0,10.69,1,1,5000-10000,1,['Produto E'],219.25,14334.74,0
9ba8a6e6-e789-45f7-9490-caf22c26607b,35,Feminino,Solteiro,41,Mensal,Débito,2,1,7.96,0,2,1000-5000,2,['Produto C' 'Produto D'],375.32,15720.12,1
0561802a-f43b-47c6-9eaa-e3d8dfd523e2,29,Feminino,Solteiro,114,Mensal,Boleto,0,0,27.26,0,1,5000-10000,2,['Produto B' 'Produto F'],309.3,36020.94,0
74a77d8e-6ff7-436c-9ffd-0e26ec3edb21,48,Masculino,Casado,69,Anual,Boleto,4,1,24.38,0,4,10000-50000,1,['Produto A'],48.5,3418.7,0
77c8108d-234a-429a-8983-9edf48afd87c,39,Masculino,Casado,13,Mensal,Débito,2,0,9.28,0,0,5000-10000,1,['Produto A'],56.47,749.95,0
6a032655-3773-4221-a896-523b5a5ed572,47,Feminino,Divorciado,87,Mensal,Boleto,5,2,13.63,1,2,1000-5000,6,['Produto B' 'Produto A' 'Produto E' 'Produto C' 'Produto F' 'Produto D'],1134.04,100790.09,0
2bbd177f-6769-4472-9cd4-2f5a4fb6c178,31,Feminino,Casado,53,Mensal,Boleto,1,0,5.15,0,3,1000-5000,5,['Produto F' 'Produto E' 'Produto C' 'Produto A' 'Produto B'],712.38,38570.73,1
32e40e2b-49d6-49a3-90e3-b0718fe1095a,46,Feminino,Casado,6,Mensal,Boleto,2,0,9.31,0,3,1000-5000,5,['Produto A' 'Produto C' 'Produto B' 'Produto E' 'Produto F'],941.15,5768.73,1
69a726e0-bf80-45fe-bb51-c151c217ff01,38,Feminino,Casado,47,Anual,Boleto,2,1,20.02,0,4,0-1000,4,['Produto C' 'Produto F' 'Produto E' 'Produto A'],689.29,33095.59,1
0b85d9d7-2ba0-463a-880e-45e2810f5d75,35,Masculino,Solteiro,51,Anual,Boleto,4,1,23.01,1,3,10000-50000,2,['Produto C' 'Produto D'],261.78,13638.82,1
7c4a2bd5-1089-42de-8ac8-cce39a383599,36,Feminino,Divorciado,40,Anual,Débito,1,1,7.37,1,1,1000-5000,3,['Produto E' 'Produto B' 'Produto F'],511.37,20896.11,0
88067fb3-65a9-420c-a367-f7c739341373,44,Masculino,Divorciado,118,Anual,Boleto,2,1,18.84,0,0,5000-10000,0,[],0.0,0.0,0
e215b178-b737-4732-9604-b958a5e4e18d,47,Feminino,Solteiro,50,Mensal,Boleto,1,2,28.65,0,4,5000-10000,2,['Produto F' 'Produto D'],598.18,30554.28,1
cfd7344b-938e-4d3a-8d9e-f85bd5c5a67d,36,Feminino,Casado,99,Anual,Boleto,2,1,22.33,0,4,1000-5000,5,['Produto E' 'Produto A' 'Produto B' 'Produto D' 'Produto C'],682.88,69063.7,0
83da7d93-88dd-403e-8d53-d4dd113c449a,43,Masculino,Casado,74,Mensal,Débito,2,0,25.53,1,1,5000-10000,3,['Produto E' 'Produto B' 'Produto D'],560.9,42402.1,0
d0b89c6b-c313-4417-b9e6-0a7e11526db2,43,Masculino,Casado,117,Mensal,Débito,1,4,5.27,1,4,10000-50000,5,['Produto F' 'Produto E' 'Produto A' 'Produto B' 'Produto C'],952.5,113846.86,0
e31b639b-a560-4f95-a3df-4563f053e592,47,Feminino,Casado,22,Anual,Cartão,2,3,7.54,2,1,1000-5000,5,['Produto E' 'Produto D' 'Produto A' 'Produto C' 'Produto F'],1012.66,22759.18,0
fab2d0cc-d071-468b-940d-aa16b23426dd,49,Masculino,Solteiro,81,Mensal,Cartão,3,2,29.32,2,3,10000-50000,3,['Produto E' 'Produto C' 'Produto F'],691.45,57215.81,0
99dd32e6-8b86-4a85-90f0-6d3f024da57f,58,Feminino,Casado,41,Anual,Boleto,2,0,24.25,1,2,0-1000,3,['Produto F' 'Produto B' 'Produto C'],447.02,18723.24,0
b61b0f3d-c0f0-435f-aaef-bbd3dd860514,35,Masculino,Solteiro,4,Mensal,Boleto,0,0,20.65,0,3,10000-50000,0,[],0.0,0.0,0
1ec80372-ee3c-4d3d-b569-a791f41cb947,54,Feminino,Casado,80,Anual,Boleto,5,1,13.21,0,0,5000-10000,3,['Produto C' 'Produto A' 'Produto E'],401.7,32829.33,0
e8d89ddc-38ab-41b8-ab61-65845affce0b,41,Masculino,Solteiro,4,Mensal,Boleto,3,1,23.82,0,2,5000-10000,1,['Produto B'],78.92,322.49,1
baca6c00-49e8-4dbc-be77-e53fa491cef7,29,Feminino,Divorciado,43,Mensal,Boleto,1,1,28.87,0,0,1000-5000,2,['Produto C' 'Produto B'],188.54,8282.13,0
84df1591-aa0f-4533-bb0d-3e1385eda1e9,33,Masculino,Solteiro,104,Anual,Boleto,1,0,9.53,0,2,1000-5000,2,['Produto A' 'Produto C'],151.69,16116.12,0
ac65ae9c-c1ec-4dd4-8193-f6ae5e6336ef,44,Feminino,Solteiro,91,Mensal,Boleto,0,0,25.41,0,1,5000-10000,2,['Produto E' 'Produto F'],444.12,41286.87,0
db90964a-0f54-4977-9a9f-381a57150890,47,Feminino,Casado,22,Anual,Boleto,2,2,22.12,0,1,10000-50000,1,['Produto F'],268.18,6027.25,1
44505d91-e792-4b40-9e40-8537e794ca2c,29,Feminino,Solteiro,21,Mensal,Cartão,3,1,14.43,2,4,0-1000,1,['Produto D'],191.85,4115.77,1
586c2509-48c2-4cf8-9d3a-e5ab1a099b0b,32,Masculino,Casado,15,Mensal,Cartão,3,0,12.33,0,4,1000-5000,3,['Produto D' 'Produto B' 'Produto A'],301.94,4626.82,0
5e823689-b3fa-4ad1-8586-460abbfee5d1,34,Masculino,Solteiro,63,Mensal,Cartão,7,0,5.76,0,3,1000-5000,4,['Produto D' 'Produto F' 'Produto E' 'Produto A'],903.75,58164.65,0
25271f54-da27-4d12-96e7-4f116fc1e92d,31,Masculino,Divorciado,17,Mensal,Cartão,5,1,18.39,0,4,1000-5000,2,['Produto E' 'Produto C'],325.46,5652.19,1
99bd1ccb-aba8-4a43-8660-f8a711efd009,21,Masculino,Solteiro,117,Mensal,Boleto,4,3,27.13,0,2,5000-10000,3,['Produto C' 'Produto A' 'Produto F'],461.02,55103.08,0
80ab1875-b607-4a09-94c9-8750d60e1d6a,17,Masculino,Casado,109,Mensal,Débito,2,3,15.96,0,2,1000-5000,5,['Produto A' 'Produto E' 'Produto C' 'Produto B' 'Produto D'],581.35,64734.29,0
ea11bf07-ffb4-472a-9be3-ad7fc9df0b3b,36,Feminino,Solteiro,34,Mensal,Débito,3,1,20.51,3,4,1000-5000,2,['Produto C' 'Produto A'],142.64,4954.39,1
7c098afa-dda7-4148-8c8c-3243a5bbd4f0,42,Masculino,Solteiro,66,Mensal,Cartão,1,0,17.39,0,0,5000-10000,1,['Produto D'],177.31,11954.94,0
1aa49601-9567-459f-88ff-07dbfc1404a1,46,Masculino,Divorciado,39,Anual,Débito,1,0,16.89,0,3,5000-10000,1,['Produto F'],263.98,10517.34,1
5b8cafa8-f034-48f8-9509-7a09fbdd6c65,26,Masculino,Solteiro,55,Mensal,Cartão,0,0,14.44,0,4,0-1000,0,[],0.0,0.0,0
21217b80-c4c7-43e3-9ce9-ff8f6dc07894,26,Feminino,Solteiro,36,Mensal,Boleto,3,1,12.91,0,3,10000-50000,3,['Produto D' 'Produto F' 'Produto B'],493.05,18132.75,0
fbf19be9-024d-4412-93ad-f6624b7e6ffb,34,Feminino,Solteiro,66,Mensal,Cartão,3,2,15.03,2,0,1000-5000,4,['Produto D' 'Produto A' 'Produto C' 'Produto B'],462.49,31182.9,0
4f680eda-fd76-46fc-85cf-df1a6375d10f,40,Feminino,Solteiro,97,Mensal,Cartão,1,0,22.56,0,1,10000-50000,2,['Produto D' 'Produto F'],552.3,54728.94,0
0de87caf-a9fa-4a3b-8657-cbf1fe36b430,50,Feminino,Divorciado,38,Anual,Cartão,0,2,18.83,0,3,1000-5000,6,['Produto A' 'Produto B' 'Produto F' 'Produto E' 'Produto C' 'Produto D'],1168.03,45342.75,0
26b10858-8ba2-432b-b19d-4c5a07ddad38,47,Masculino,Casado,55,Mensal,Cartão,2,1,24.34,0,0,1000-5000,2,['Produto E' 'Produto F'],637.1,35796.5,0
5e4373fa-bb21-4849-af51-df3a209fe513,36,Masculino,Solteiro,104,Anual,Boleto,2,1,26.66,0,3,5000-10000,1,['Produto D'],168.09,17858.52,1
6599ad00-1046-42da-b064-cf40e942e94f,43,Masculino,Solteiro,87,Mensal,Débito,0,0,14.68,2,1,0-1000,4,['Produto C' 'Produto D' 'Produto B' 'Produto A'],379.85,33759.94,0
77f4c455-0ba8-4cab-bdcc-448f2d47460d,31,Feminino,Casado,18,Mensal,Boleto,5,1,28.69,1,0,10000-50000,1,['Produto B'],75.75,1392.92,1
f250a8a0-62be-407f-a8ac-3a27229f04e6,40,Masculino,Solteiro,97,Mensal,Boleto,2,1,7.01,0,1,1000-5000,3,['Produto B' 'Produto F' 'Produto E'],742.98,73623.95,0
a307e657-b1c2-4dd5-9bbb-217688b02603,39,Feminino,Solteiro,107,Anual,Boleto,2,0,12.98,0,3,5000-10000,0,[],0.0,0.0,0
3d32e1b8-49c7-4c2c-9e78-c92e6ab0b6f9,54,Feminino,Solteiro,31,Anual,Boleto,5,0,29.49,0,3,1000-5000,3,['Produto F' 'Produto A' 'Produto C'],390.98,12381.88,0
a27b9b2c-4a6b-4b4e-8230-05e5163e8445,44,Masculino,Divorciado,108,Mensal,Cartão,2,0,11.46,2,1,1000-5000,3,['Produto F' 'Produto A' 'Produto D'],453.87,50075.52,1
dcf99522-0039-4845-b41d-f5ae9ed70704,32,Masculino,Solteiro,89,Mensal,Cartão,3,2,25.43,0,3,1000-5000,6,['Produto C' 'Produto B' 'Produto E' 'Produto F' 'Produto A' 'Produto D'],825.53,75057.33,1
d4dc6736-9bbc-4d18-bda0-87558f65f3ec,32,Feminino,Divorciado,65,Mensal,Débito,2,0,26.36,0,3,1000-5000,6,['Produto B' 'Produto A' 'Produto F' 'Produto C' 'Produto E' 'Produto D'],1145.66,76074.54,0
253106cd-b747-43d9-8991-218338e6053b,36,Masculino,Solteiro,75,Mensal,Cartão,3,0,28.94,1,2,1000-5000,6,['Produto B' 'Produto E' 'Produto F' 'Produto D' 'Produto A' 'Produto C'],846.73,64874.86,0
0edeccf1-0368-4c68-81d1-2fcbcee5e12c,24,Masculino,Solteiro,45,Anual,Boleto,0,3,18.18,0,1,10000-50000,2,['Produto B' 'Produto F'],378.39,17394.92,0
e6dc90d9-94b0-41bb-80ea-fd2a22935247,37,Feminino,Solteiro,113,Mensal,Cartão,0,1,23.59,0,0,5000-10000,4,['Produto E' 'Produto F' 'Produto B' 'Produto C'],676.41,78083.4,1
dc4344fc-5812-4e07-b364-e68b8cfd5148,38,Masculino,Casado,99,Mensal,Boleto,1,1,23.96,0,1,5000-10000,4,['Produto B' 'Produto A' 'Produto C' 'Produto D'],397.09,40160.06,1
14c2980b-6f79-4989-96bd-fe536774dce7,44,Masculino,Solteiro,54,Anual,Débito,0,3,12.45,1,1,1000-5000,2,['Produto A' 'Produto F'],367.71,20284.74,0
0d5b2050-1c1b-42b2-ab49-d044bd1ef27a,46,Masculino,Casado,56,Mensal,Boleto,0,1,28.97,1,3,0-1000,5,['Produto B' 'Produto A' 'Produto D' 'Produto C' 'Produto E'],610.67,34935.33,0
9fe92954-8d6c-4bec-94c3-f70766679ac5,40,Masculino,Solteiro,42,Mensal,Boleto,4,2,16.43,0,4,5000-10000,1,['Produto E'],200.42,8599.25,1
0ff7b1f3-ffcd-4690-90b2-9ae11b495d62,23,Feminino,Solteiro,4,Mensal,Cartão,2,0,22.84,0,1,5000-10000,2,['Produto C' 'Produto F'],354.45,1448.39,1
2bf381d6-e127-4a69-a4da-38aa9a4b4b7e,27,Feminino,Casado,40,Mensal,Boleto,2,0,16.58,0,4,10000-50000,1,['Produto B'],79.66,3255.15,0
